0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:39:52 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3741
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:40:12 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3666
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:45:33 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:45:33 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 200 8755
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:48:05 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:48:05 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:48:37 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3616
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:48:37 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:50:16 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3658
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:50:16 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:51:31 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3803
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:51:31 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:51:56 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3805
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:53:15 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:53:15 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:53:17 -0500] "GET /superabarrotes/ventas.jsp HTTP/1.1" 200 37818
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:56:03 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:56:05 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:56:05 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:20:56:32 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3831
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:01:11 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:01:11 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:02:15 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:02:17 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:02:28 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:02:53 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:02:53 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:03:16 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3742
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:05:13 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3811
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:05:13 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:05:18 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:06:00 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3830
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:14:08 -0500] "GET /superabarrotes/index.html HTTP/1.1" 200 4818
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:14:09 -0500] "GET /superabarrotes/infromacion.html HTTP/1.1" 404 1027
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:14:39 -0500] "GET /superabarrotes/index.html HTTP/1.1" 200 4818
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:14:40 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3845
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:14:40 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 200 83695
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:16:19 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3845
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:16:19 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:16:26 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:16:37 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:16:37 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:17:13 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:17:13 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:17:26 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:18:47 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:18:47 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:19:11 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:19:35 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3845
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:19:36 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:19:43 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3821
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:20:14 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3840
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:20:14 -0500] "GET /superabarrotes/img/logo%20azull%20UAL%20V13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:20:16 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
